Date,BAP,BVN
2015-08-05,-0.0034216852036254033,-0.009063502682631256
2015-08-06,-0.0019060660984543975,0.009063502682631196
2015-08-07,-0.00881471446856962,-0.03988249142567443
2015-08-10,0.014521822952361286,0.05332555659191611
2015-08-11,-0.030195746639320568,0.005917249587371986
2015-08-12,-0.026869002008041196,0.0942368900890368
2015-08-13,-0.008146705032427853,-0.03413299219170849
2015-08-14,-0.058021244544034574,-0.05715838898718722
2015-08-17,-0.013914939906430165,0.036105060693022724
2015-08-18,0.005121718142181477,-0.03757658130947561
2015-08-19,8.662808241321416e-05,0.03615691932072534
2015-08-20,-0.019143034541512713,0.01829754992941522
2015-08-21,-0.027467587758463186,-0.021142501240945178
2015-08-24,-0.04651127387722099,-0.10346287029738746
2015-08-25,-0.022293598342611503,-0.028848142616554447
2015-08-26,0.018389460673606306,-0.05859431421872527
2015-08-27,0.059085951515200075,0.06830304272122638
2015-08-28,0.006900754935313104,0.05177648561265868
2015-08-31,-0.017932610312305298,-0.034218179083211946
2015-09-01,-0.026255507941870867,-0.05029435870144452
2015-09-02,0.008736076963620882,-0.00166527861607124
2015-09-03,0.004892369181476079,0.004987539409064208
2015-09-04,-0.011204388220485688,0.011541672501808977
2015-09-08,0.010559465850625987,0.03543042540664249
2015-09-09,-0.01522634316471246,-0.04200931064748572
2015-09-10,0.009960639539849412,0.011484862382666895
2015-09-11,0.02668764881197815,0.004882025986125177
2015-09-14,-0.0010827659431084263,0.006472430608013423
2015-09-15,-0.015009265788182766,-0.02780210623777125
2015-09-16,0.008123818570222275,0.07197347043099338
2015-09-17,-0.011060815224758047,0.03933939946919666
2015-09-18,-0.006732947802372125,0.024909703602293266
2015-09-21,0.0037872086384757985,-0.058095317657297446
2015-09-22,-0.02492311460412682,-0.07481591213022094
2015-09-23,-0.010165031421784819,-0.02172198338802825
2015-09-24,-0.004593636152590448,0.049433441332740094
2015-09-25,-0.02378171780900199,-0.029365801148065605
2015-09-28,-0.010864288382614067,-0.035387083429875586
2015-09-29,0.030994107029581535,0.010238993757595764
2015-09-30,0.023689514865259595,0.011814479369854318
2015-10-01,-0.0062247773913220745,0.02157767663170299
2015-10-02,0.008853930574127694,0.0418067141393582
2015-10-05,0.045103643931125856,0.13392503572762787
2015-10-06,0.004472130956175046,0.02985288304573503
2015-10-07,0.024592416471895914,-0.014815011935004115
2015-10-08,0.004690758342849409,-0.0261183122187208
2015-10-09,0.01231658582196787,0.09935361251658958
2015-10-12,-0.02137025274763128,-0.04910545307861221
2015-10-13,0.006711209912850535,-0.009314835284252464
2015-10-14,-0.005313124496788892,0.09433744825072897
2015-10-15,0.0016579394809849099,-0.004878118623795495
2015-10-16,-0.002706363466451374,-0.045007581790940034
2015-10-19,-0.0021877173270237167,-0.04044900789063378
2015-10-20,0.0075061424489717265,0.030166144285607772
2015-10-21,-0.02956307492611332,-0.03283281145092889
2015-10-22,0.025031265134168815,0.03541352253488821
2015-10-23,-0.0025364927146485057,0.024189521329251715
2015-10-26,0.005153653258855942,-0.033251134367794644
2015-10-27,-0.01121468839783469,-0.00783286918119225
2015-10-28,0.00553536164994991,-0.026562044071281977
2015-10-29,-0.0028077182893427575,-0.05818806491672556
2015-10-30,-0.0055510558530839135,-0.08947846858932124
2015-11-02,0.010984037021418622,-0.02048928226592897
2015-11-03,0.005750985824909962,0.020489282265929026
2015-11-04,-0.00969120896089357,-0.03008943361179637
2015-11-05,-0.0019320602231892832,-0.047745677796701844
2015-11-06,0.0020197491452768443,-0.0626289549217664
2015-11-09,-0.016987244029714334,0.010714202286862949
2015-11-10,0.006847280336949481,-0.08523662351652507
2015-11-11,0.018874292258622707,0.00962461155187373
2015-11-12,-0.030910346170919523,-0.06122343555941863
2015-11-13,-0.01682376396775684,-0.006128615509556914
2015-11-16,0.02228032832107621,0.012220105025503122
2015-11-17,-0.00941089199455982,-0.07130921020918458
2015-11-18,0.007625147600107474,0.03628998962103507
2015-11-19,-0.007174949288962657,-0.02118722639148559
2015-11-20,0.006817417424965139,-0.037081662600551145
2015-11-23,-0.007988194506636,0.011050055327853948
2015-11-24,0.014581842215837406,0.04301725488915154
2015-11-25,-0.02983691153118778,-0.006336030564435295
2015-11-27,-0.02924581216585332,-0.004246074224141145
2015-11-30,-0.005005950040551204,0.008474623349738043
2015-12-01,0.014756613103906399,0.02910817577651619
2015-12-02,-0.02589688252299381,-0.02700069433767771
2015-12-03,-0.009814444650979486,0.0062960318434219145
2015-12-04,0.026054736716856233,0.04699534424688296
2015-12-07,-0.001697088064699535,-0.09850896233507407
2015-12-08,-0.02155756949883789,0.02178723529145079
2015-12-09,-0.0036706625436103654,0.035982811698730216
2015-12-10,-0.02369853001395857,-0.03814009012586709
2015-12-11,-0.019210314094308054,-0.026259812431634555
2015-12-14,-0.007605647675591666,-0.09044413217390716
2015-12-15,0.0171567284700457,0.0024243656260175468
2015-12-16,0.015685881373662346,0.04033753978703475
2015-12-17,0.008533224014717875,-0.030698975861614394
2015-12-18,-0.06298358588694425,-0.029199269069280415
2015-12-21,0.00900859911882776,-0.04288158584433546
2015-12-22,0.005858534493120723,0.01025649616711256
2015-12-23,0.017271371384417127,0.07374332652075621
2015-12-24,0.0070261422205911885,0.030340826422708626
2015-12-28,-0.01167004743925946,-0.020906677432285428
2015-12-29,0.006656516273379572,-0.011806508346612534
2015-12-30,-0.020514621186788182,0.0
2015-12-31,-0.0014375434323538007,0.016490474447718395
2016-01-04,-0.02729045666366224,0.03218667148776417
2016-01-05,-0.00010565615404721514,0.004514792476122933
2016-01-06,-0.012967768849042997,-0.022780131995901138
2016-01-07,-0.040501055674486856,-0.006936558376706318
2016-01-08,-0.0031244673394757783,-0.018735904383281474
2016-01-11,-0.012256109810633166,-0.02877895405159398
2016-01-12,0.03337711470547316,0.007272817878854036
2016-01-13,-0.02694929740220755,0.028573300863635943
2016-01-14,0.010288787447674355,-0.04317221824536668
2016-01-15,-0.026722313228760224,-0.08167786973570236
2016-01-19,0.0009136657686244521,-0.10654334484766484
2016-01-20,0.00591918308701204,0.03774024187235
2016-01-21,-0.011414536041951953,0.019746828095760945
2016-01-22,0.04467631261779953,0.019364290940273497
2016-01-25,-0.009042892249955404,0.024358504927130206
2016-01-26,0.014298766478810352,0.10883045022854282
2016-01-27,0.030119382059451683,-0.007220184098959822
2016-01-28,0.03754031176947385,-0.05971927332453229
2016-01-29,0.03391493131737424,0.025317671485262015
2016-02-01,-0.001283157788113372,0.04879015209808847
2016-02-02,-0.042168744025141675,-0.014388550258818212
2016-02-03,0.009638675497584497,0.08560138672142906
2016-02-04,0.020504928067312352,0.04126533702351354
2016-02-05,-0.0073253779764395534,0.03347601931131028
2016-02-08,-0.01747478371049475,-0.01869233574770249
2016-02-09,0.009385007327081514,-0.06944218579243623
2016-02-10,0.056453232239106706,0.07153663886082674
2016-02-11,0.009264991841816592,0.10515114033773575
2016-02-12,0.05160214019072168,0.0333362230475384
2016-02-16,-0.00361824730229581,-0.14900291615353453
2016-02-17,0.02461535074489096,0.025053599024705532
2016-02-18,-0.018832279935467384,0.08872808010611956
2016-02-19,0.017505073906050047,-0.022901755422466086
2016-02-22,0.022498503651410505,0.04344411365735951
2016-02-23,-0.0002598617372154699,-0.026218621653023154
2016-02-24,0.018275151784050994,0.01506609495757591
2016-02-25,0.01610835736202169,0.01115252669544738
2016-02-26,-0.007979472697657442,-0.04344411365735948
2016-02-29,-0.01136482774189332,0.007692342623132808
2016-03-01,0.022184701564477143,-0.03113080611359292
2016-03-02,0.04947720186178751,0.07973857926392826
2016-03-03,0.013485506850832845,0.034083911861209834
2016-03-04,0.01593078212633935,-0.028624300161091357
2016-03-07,-0.014912837347799092,0.08519471647706184
2016-03-08,-0.01983711410421008,-0.058335551633288456
2016-03-09,0.031042463061442212,0.0017651353173178807
2016-03-10,-0.002324179831606798,0.0122699115761882
2016-03-11,0.003947935789379761,-0.012269911576188163
2016-03-14,-0.0003863985912212572,-0.056225121970847024
2016-03-15,-0.01738490486138275,-0.039967244978977884
2016-03-16,-0.0024410073755312613,0.1049720514753901
2016-03-17,0.04832085438991427,0.030983706566567754
2016-03-18,0.007110549811390472,0.030052163027128178
2016-03-21,-0.019049611546437882,-0.009917349114260402
2016-03-22,-0.02688805524937714,0.05964706402830797
2016-03-23,-0.011703389408289928,-0.02375423706335748
2016-03-24,-0.020594783524788246,0.03619591457823203
2016-03-28,-0.0008066162107405608,-0.034594471492423604
2016-03-29,0.025501294157269632,0.12186353191543295
2016-03-30,0.030988669963380414,0.04432856842430025
2016-03-31,-0.0006103887353225272,-0.0027138425222637277
2016-04-01,-0.023321524920378492,0.02945332580231646
2016-04-04,0.0018731903156335755,-0.04313328624263581
2016-04-05,-0.016908676627291674,0.08701140608721543
2016-04-06,-0.011406886980203824,-0.025577027200083105
2016-04-07,-0.015115645217491936,-0.014351254988355147
2016-04-08,0.022867322527757517,0.03232368622385118
2016-04-11,0.09688652802354172,0.058076702533703804
2016-04-12,0.044168921397244106,0.03189879647956012
2016-04-13,-0.007633339680863917,-0.03912761880385951
2016-04-14,-0.006278898115829401,-0.05084788020940444
2016-04-15,-0.010457105562331391,0.027605065556704424
2016-04-18,0.005600282868665834,-0.00870098266847062
2016-04-19,0.02433106539673538,0.024662214886119988
2016-04-20,0.004183666359344179,-0.003660895224313258
2016-04-21,-0.0004176340466092227,0.04890674765509076
2016-04-22,-0.008529031946655006,-0.02236726089362317
2016-04-25,-0.007753091813713828,0.004750601614394677
2016-04-26,0.016839246223117495,0.05306906964290128
2016-04-27,0.011620546747306258,0.008948828364618633
2016-04-28,-0.0004816144870231886,0.046772829970068444
2016-04-29,0.0005503116257475547,0.07570082822275899
2016-05-02,-0.002961332807528425,-0.007913096277137226
2016-05-03,-0.036952877500544705,-0.03126808892522633
2016-05-04,-0.02978114451829185,-0.029108175776516095
2016-05-05,0.007565414016719522,0.01777348646983118
2016-05-06,0.02428921801618485,0.03961928766295619
2016-05-09,-0.017289093183153345,-0.08628722758981484
2016-05-10,0.03323050374071245,0.037297966739287675
2016-05-11,0.005746888758498679,0.051972751419482335
2016-05-12,0.0030704009554698205,-0.023104782509345178
2016-05-13,0.007081388232426817,0.019124577861440437
2016-05-16,0.01626271760679207,0.019743974036768034
2016-05-17,-0.002043810099360368,0.023189634069649648
2016-05-18,-0.012007670100952035,-0.073300203435232
2016-05-19,-0.036482686180316484,0.024366781954304906
2016-05-20,-0.0012895428558319247,0.0
2016-05-23,0.010482622510913192,-0.025394850717756143
2016-05-24,0.001346943544174258,-0.012422407854322765
2016-05-25,0.02033593224619351,0.02265780317882347
2016-05-26,0.00973994373470001,0.015159455393255307
2016-05-27,-0.021470370161208695,-0.046185715940652995
2016-05-31,-0.015429620303787396,0.004192982543584732
2016-06-01,0.019984510834090616,-0.009458921899413976
2016-06-02,0.012437362091870184,0.023996968155859142
2016-06-03,0.033408707974909226,0.1357196650747608
2016-06-06,0.006058786131892361,-0.02000065933143938
2016-06-07,0.012402025057331933,-0.027934766780587508
2016-06-08,0.0017685861410335743,0.03980181319450602
2016-06-09,0.01138809339296825,0.023319249833894985
2016-06-10,-0.04886162890743059,-0.01698725568113207
2016-06-13,-0.01388875999463336,-0.029279482193402453
2016-06-14,-0.006289021323320072,-0.041712093835762395
2016-06-15,0.02850006399154198,0.0781792022624879
2016-06-16,0.010389955852418855,-0.04579543571973291
2016-06-17,0.0073084093092531995,-0.022749785367276947
2016-06-20,0.005150198301237024,0.033933306088744945
2016-06-21,-0.0011200226380363052,-0.019654059722460572
2016-06-22,-0.0027070350753945795,0.018726846194795026
2016-06-23,0.011045623056714342,-0.0037173809364211808
2016-06-24,-0.04404467322661161,0.0525960539200391
2016-06-27,-0.014383745942717725,-0.0008838719055338215
2016-06-28,0.03407239840267452,0.019264949366400774
2016-06-29,0.019636986067574334,0.009495192641853157
2016-06-30,0.013766658545034621,0.026283827034910223
2016-07-01,-0.0026605042374547565,0.03535097708999057
2016-07-05,-0.023799676434693006,-0.012190313539100038
2016-07-06,0.0002661456620621493,0.05178383296672341
2016-07-07,-0.0009314636983524988,-0.03797939637512021
2016-07-08,0.04000136519345748,0.044171364193222186
2016-07-11,0.008027393134375123,0.0046189440535255736
2016-07-12,-0.015153288735587224,-0.03120376732510192
2016-07-13,0.018510822431178707,0.014162308163030397
2016-07-14,0.005549894475573051,-0.00863080586100426
2016-07-15,-0.018535360710618037,0.0031469700289914948
2016-07-18,0.018661436287312306,0.0047023600869948
2016-07-19,-0.0027078472066375337,-0.013380832418012505
2016-07-20,0.005784517890626593,-0.03630893525881078
2016-07-21,-0.0010666258973488385,0.04812466406694965
2016-07-22,0.01612397671511456,-0.004709583343712378
2016-07-25,-0.003402199877292421,-0.0384971229776754
2016-07-26,0.004204639374720673,0.0408547667601452
2016-07-27,-0.007183517238941241,0.08570234530369633
2016-07-28,-0.004984337783627671,0.019265660646782663
2016-07-29,0.0014354130016972656,0.0347256274848538
2016-08-01,-0.0005615224499666653,0.01692093973495266
2016-08-02,-0.008775422320974821,0.014657084795809645
2016-08-03,0.0018242542708249074,0.016399247317267725
2016-08-04,0.0012560207606603427,0.01164307649274656
2016-08-05,0.0033210493069328567,-0.02738096592671267
2016-08-08,0.002935620432523275,-0.012637544890076935
2016-08-09,-0.013816690698413115,0.012637544890077023
2016-08-10,0.021211515777074186,0.006587435850539436
2016-08-11,0.006110510003971545,0.0
2016-08-12,-0.022464515696120117,0.02528509902540806
2016-08-15,0.0013837118308095975,0.008922871641882359
2016-08-16,-0.008774003895207933,-0.013414440591117217
2016-08-17,-0.006104904297831137,0.0038510294403540824
2016-08-18,0.0013387407031314393,0.0432533595366185
2016-08-19,0.016364221712512585,-0.024217130372429143
2016-08-22,0.0026911784869211703,-0.04828757383645567
2016-08-23,-0.0009380585007103783,-0.05282186875296559
2016-08-24,0.006733459205511125,-0.08941670171923935
2016-08-25,-0.0034233169498193382,0.01733928944879238
2016-08-26,-0.02130009596381996,0.004474278703309359
2016-08-29,0.014606175653536814,0.018430297316576853
2016-08-30,-0.009206885492679177,-0.0578890403921113
2016-08-31,-0.007439696228456633,-0.0443111070281296
2016-09-01,0.025706911811907814,0.06347619248269759
2016-09-02,0.0086091626720441,0.053947150178757224
2016-09-06,0.009941393867565143,0.06476336151416047
2016-09-07,-0.004835599566058802,0.014061224063401424
2016-09-08,-0.010857345213902062,0.013866045050258504
2016-09-09,-0.042381654333049794,-0.06431987279269752
2016-09-12,0.00760691024467393,0.037740517072371894
2016-09-13,-0.024707030418763667,-0.05040781684953521
2016-09-14,0.004990342310779793,0.018246182951387503
2016-09-15,0.008673983019651527,-0.007678988056908708
2016-09-16,-0.018613672052156378,-0.02053175837066231
2016-09-19,0.00823526937624175,0.012086954586818206
2016-09-20,0.009728758778841372,-0.002830857005639368
2016-09-21,0.020197640938832105,0.04096357265588824
2016-09-22,0.016921628451527296,0.0013596191411530988
2016-09-23,-0.01800497801669931,-0.03807990578492137
2016-09-26,-0.020869845743806032,-0.025010297860789784
2016-09-27,-0.004305695933881954,-0.046657910963814546
2016-09-28,0.0023508593421947095,0.04303355397256389
2016-09-29,-0.015710332081864016,0.006514604514379924
2016-09-30,0.008444506004912335,-0.0014440429379014748
2016-10-03,-0.002828856562521427,-0.009437452447030231
2016-10-04,-0.022114799148831993,-0.08760837263513653
2016-10-05,-0.009950577188405299,0.0
2016-10-06,-0.0047731540114250405,-0.035660165744578615
2016-10-07,0.00157097021845761,0.022839318976805422
2016-10-10,0.01382595975561269,0.005629285703852066
2016-10-11,-0.010351524110999155,-0.012913651581972755
2016-10-12,0.003462471649863609,0.007284365878120607
2016-10-13,-0.010697543975608674,0.01837861985289411
2016-10-14,0.004578991848932745,-0.015962105957099012
2016-10-17,-0.009730043445348871,0.03943743148642997
2016-10-18,0.023410459342240585,0.05418930402802577
2016-10-19,0.015947916682593148,0.02245656580566249
2016-10-20,0.004030175663200729,-0.010803198603878338
2016-10-21,-0.004361202331902745,-0.01385373602725464
2016-10-24,-0.0032498734706887474,-0.02603321528558696
2016-10-25,-0.0029275404049534464,0.020880613095179155
2016-10-26,0.003790717025180417,-0.009640486991013754
2016-10-27,-0.016666470300346053,-0.011240126104165386
2016-10-28,0.0010117726131537077,-0.02750378565644068
2016-10-31,0.0024917607642419314,0.02900973293512056
2016-11-01,0.003223382831845408,0.030383872394740323
2016-11-02,-0.013567209206386181,-0.0509091767258659
2016-11-03,-0.0012919460034364122,-0.0023067271391303355
2016-11-04,0.058540934371781435,-0.028897040185971546
2016-11-07,0.04566202753063036,-0.011155570914500437
2016-11-08,-0.002762848347647225,-0.028515015866984756
2016-11-09,0.0003071013075163429,0.06557104381059319
2016-11-10,-0.02017721862371358,-0.031449234239246504
2016-11-11,-0.027982887916060892,-0.04075540470391006
2016-11-14,-0.015599814972490843,-0.04770921767359894
2016-11-15,0.005292058853673457,-0.03191754428178699
2016-11-16,-0.011205393549753783,-0.005420011502961999
2016-11-17,-0.017684372106740277,-0.042559578565000776
2016-11-18,0.023925050184233358,0.031630436544103836
2016-11-21,-0.015509406951059838,0.018149285184361458
2016-11-22,0.006034343627529639,0.028370646238476224
2016-11-23,-0.010634016103104889,-0.031072014760473138
2016-11-25,0.020043530136459844,-0.011791612220805664
2016-11-28,-0.010401480014436493,0.03672598192140598
2016-11-29,0.015106022798682502,-0.025836693409472748
2016-11-30,0.021155198146954858,0.008089940425654493
2016-12-01,0.015452083783560961,-0.011706391358249824
2016-12-02,-0.025780537875017703,0.037337555784748976
2016-12-05,0.01770427025400147,0.01987074736759289
2016-12-06,-0.0008873129541320696,0.015280623551052988
2016-12-07,0.004428835231131257,0.0
2016-12-08,-0.006713960000569843,0.005042146209775854
2016-12-09,0.016138235623346788,-0.06403582062705371
2016-12-12,-0.026422893048311205,0.009782254033424769
2016-12-13,0.014850004750703893,0.00176847801263662
2016-12-14,-0.01266940674665943,-0.05259611781752238
2016-12-15,0.004793581342156676,-0.05650135705387523
2016-12-16,-0.00019117120332635935,-0.003948665456500689
2016-12-19,-0.006590535941149136,0.003948665456500686
2016-12-20,0.008947352236592153,0.016609951911317943
2016-12-21,0.007290524221834793,-0.011695920987318899
2016-12-22,-0.010221570062416068,0.02037905344741532
2016-12-23,-0.00595230292119343,-0.000960904654186837
2016-12-27,0.0021162376306744714,0.04970542956637385
2016-12-28,0.012730294673765111,0.026186574397790957
2016-12-29,-0.002913717474268174,0.053785765454343167
2016-12-30,0.001331149620258111,-0.048452383991871704
2017-01-03,0.022734637833255085,0.06270847051463081
2017-01-04,0.014141777287923565,0.05507462492633844
2017-01-05,0.002378343589123225,0.026440022234160518
2017-01-06,0.0031015583278188683,-0.03514617719978424
2017-01-09,-0.009088572534984673,0.016555513884446864
2017-01-10,0.01096911806368813,0.023948550861735817
2017-01-11,-0.008643312720249421,-0.004590781718995105
2017-01-12,-0.0015294885908437156,-0.0030721937858571276
2017-01-13,-0.012816769010117903,0.006135210105480329
2017-01-17,-0.0032920723005640737,0.025661623466127458
2017-01-18,0.006017094665756744,-0.02795788941723009
2017-01-19,-0.01671378683390829,-0.01078602605758771
2017-01-20,0.00695639575005818,0.01841959815611417
2017-01-23,0.02467434061559429,0.02848774439340294
2017-01-24,0.009882916305951759,-0.0029607663654408404
2017-01-25,0.014078387155618443,-0.02552697802796193
2017-01-26,-0.018674190915777704,-0.013782851928516537
2017-01-27,0.006885750751384191,0.025876779749527744
2017-01-30,-0.012477425610946584,-0.010574058252720533
2017-01-31,-0.0023799396471478797,0.046002125531946055
2017-02-01,-0.002324263433946944,-0.017557185676981404
2017-02-02,-0.0062659342254880275,0.012468070510230108
2017-02-03,0.010299393846848613,-0.0014588236909110215
2017-02-06,-0.00919047049551791,0.0546816989306059
2017-02-07,0.026663403661513478,-0.0027682329685605658
2017-02-08,0.008355659240576794,-0.01747676759044187
2017-02-09,0.010288634001681793,-0.030793768846972443
2017-02-10,0.012394036346137198,0.029382374296653326
2017-02-13,-0.015163119499176422,-0.019972168596863876
2017-02-14,-0.01611519203925082,-0.012323457358168383
